Theta1,Theta2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.309618
nan,0.237199
nan,0.237199
nan,0.129319
nan,0.129319
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.151803
nan,0.151803
nan,0.250252
nan,0.250252
nan,0.319795
nan,0.319795
nan,0.376791
nan,0.376791
nan,0.426305
nan,0.426305
nan,0.470702
nan,0.470702
nan,0.511319
nan,0.511319
nan,0.548994
nan,0.548994
nan,0.584297
nan,0.584297
nan,0.617636
nan,0.617636
nan,0.649312
nan,0.649312
nan,0.679559
nan,0.679559
nan,0.70856
nan,0.70856
nan,0.736461
nan,0.736461
nan,0.763385
nan,0.763385
nan,0.78943
nan,0.78943
nan,0.814682
nan,0.814682
nan,0.839211
nan,0.839211
nan,0.86308
nan,0.86308
nan,0.886342
nan,0.886342
nan,0.909044
nan,0.909044
nan,0.931227
nan,0.931227
nan,0.952927
nan,0.952927
nan,0.974176
nan,0.974176
nan,0.995003
nan,0.995003
nan,1.01544
nan,1.01544
nan,1.0355
nan,1.0355
nan,1.0552
nan,1.0552
nan,1.07458
nan,1.07458
nan,1.09365
nan,1.09365
nan,1.11241
nan,1.11241
nan,1.1309
nan,1.1309
nan,1.14911
nan,1.14911
nan,1.16707
3.11326,1.16707
nan,1.18478
2.93266,1.18478
nan,1.20226
2.848,1.20226
nan,1.21952
2.78321,1.21952
nan,1.23656
2.72883,1.23656
nan,1.25339
2.68116,1.25339
nan,1.27003
2.63829,1.27003
nan,1.28648
2.59908,1.28648
nan,1.30275
2.56279,1.30275
nan,1.31884
2.5289,1.31884
nan,1.33476
2.49703,1.33476
nan,1.35052
2.4669,1.35052
nan,1.36612
2.43828,1.36612
nan,1.38157
2.411,1.38157
nan,1.39687
2.38492,1.39687
nan,1.41203
2.35992,1.41203
3.10714,1.42705
2.33589,1.42705
2.95783,1.44194
2.31275,1.44194
2.88438,1.4567
2.29044,1.4567
2.82798,1.47133
2.26889,1.47133
2.78056,1.48584
2.24804,1.48584
2.73893,1.50024
2.22786,1.50024
2.70145,1.51452
2.20829,1.51452
2.66714,1.52868
2.1893,1.52868
2.63535,1.54274
2.17086,1.54274
2.60564,1.5567
2.15294,1.5567
2.57768,1.57055
2.13551,1.57055
2.55123,1.5843
2.11855,1.5843
2.52609,1.59795
2.10203,1.59795
2.5021,1.61151
2.08594,1.61151
2.47915,1.62497
2.07025,1.62497
2.45713,1.63835
2.05496,1.63835
2.43596,1.65163
2.04004,1.65163
2.41555,1.66483
2.02548,1.66483
2.39586,1.67795
2.01127,1.67795
2.37683,1.69099
1.9974,1.69099
2.35841,1.70394
1.98385,1.70394
2.34055,1.71681
1.97062,1.71681
2.32323,1.72961
1.95769,1.72961
2.3064,1.74234
1.94506,1.74234
2.29005,1.75499
1.93271,1.75499
2.27415,1.76756
1.92065,1.76756
2.25866,1.78007
1.90885,1.78007
2.24358,1.79251
1.89732,1.79251
2.22888,1.80488
1.88605,1.80488
2.21455,1.81718
1.87503,1.81718
2.20056,1.82942
1.86425,1.82942
2.18691,1.84159
1.85372,1.84159
2.17357,1.85371
1.84342,1.85371
2.16055,1.86575
1.83334,1.86575
2.14782,1.87774
1.8235,1.87774
2.13537,1.88967
1.81387,1.88967
2.1232,1.90154
1.80446,1.90154
2.1113,1.91336
1.79526,1.91336
2.09966,1.92511
1.78627,1.92511
2.08826,1.93681
1.77748,1.93681
2.0771,1.94846
1.76889,1.94846
2.06618,1.96005
1.76049,1.96005
2.05549,1.97159
1.7523,1.97159
2.04502,1.98308
1.74429,1.98308
2.03476,1.99451
1.73646,1.99451
2.02471,2.0059
1.72882,2.0059
2.01486,2.01723
1.72136,2.01723
2.00522,2.02851
1.71408,2.02851
1.99576,2.03975
1.70698,2.03975
1.9865,2.05093
1.70004,2.05093
1.97742,2.06207
1.69328,2.06207
1.96852,2.07316
1.68668,2.07316
1.9598,2.08421
1.68025,2.08421
1.95125,2.0952
1.67398,2.0952
1.94286,2.10616
1.66786,2.10616
1.93465,2.11706
1.66191,2.11706
1.92659,2.12792
1.65611,2.12792
1.91869,2.13874
1.65047,2.13874
1.91095,2.14951
1.64498,2.14951
1.90336,2.16024
1.63963,2.16024
1.89592,2.17093
1.63443,2.17093
1.88862,2.18157
1.62938,2.18157
1.88147,2.19217
1.62447,2.19217
1.87446,2.20272
1.6197,2.20272
1.86759,2.21324
1.61507,2.21324
1.86085,2.22371
1.61057,2.22371
1.85425,2.23413
1.60622,2.23413
1.84778,2.24452
1.60199,2.24452
1.84143,2.25486
1.59789,2.25486
1.83522,2.26516
1.59393,2.26516
1.82912,2.27542
1.59009,2.27542
1.82315,2.28564
1.58637,2.28564
1.8173,2.29582
1.58278,2.29582
1.81157,2.30595
1.57932,2.30595
1.80596,2.31604
1.57597,2.31604
1.80045,2.32609
1.57274,2.32609
1.79506,2.33609
1.56962,2.33609
1.78979,2.34605
1.56662,2.34605
1.78462,2.35597
1.56374,2.35597
1.77955,2.36585
1.56096,2.36585
1.77459,2.37568
1.5583,2.37568
1.76974,2.38547
1.55574,2.38547
1.76499,2.39521
1.55328,2.39521
1.76034,2.40491
1.55093,2.40491
1.75578,2.41456
1.54868,2.41456
1.75133,2.42417
1.54654,2.42417
1.74697,2.43372
1.54449,2.43372
1.7427,2.44324
1.54253,2.44324
1.73853,2.4527
1.54068,2.4527
1.73445,2.46211
1.53891,2.46211
1.73045,2.47148
1.53724,2.47148
1.72655,2.48079
1.53565,2.48079
1.72273,2.49005
1.53415,2.49005
1.719,2.49926
1.53274,2.49926
1.71535,2.50841
1.53141,2.50841
1.71179,2.51751
1.53016,2.51751
1.70831,2.52655
1.529,2.52655
1.70491,2.53553
1.52791,2.53553
1.70158,2.54446
1.52689,2.54446
1.69834,2.55332
1.52595,2.55332
1.69517,2.56212
1.52508,2.56212
1.69208,2.57085
1.52429,2.57085
1.68906,2.57952
1.52356,2.57952
1.68612,2.58811
1.52289,2.58811
1.68325,2.59664
1.5223,2.59664
1.68045,2.60509
1.52176,2.60509
1.67772,2.61346
1.52128,2.61346
1.67506,2.62176
1.52086,2.62176
1.67247,2.62997
1.5205,2.62997
1.66994,2.63809
1.52019,2.63809
1.66749,2.64613
1.51993,2.64613
1.6651,2.65408
1.51972,2.65408
1.66277,2.66193
1.51956,2.66193
1.66051,2.66968
1.51944,2.66968
1.65831,2.67733
1.51936,2.67733
1.65617,2.68486
1.51933,2.68486
1.6541,2.69229
1.51933,2.69229
1.65208,2.6996
1.51937,2.6996
1.65013,2.70678
1.51944,2.70678
1.64824,2.71384
1.51954,2.71384
1.6464,2.72076
1.51967,2.72076
1.64463,2.72755
1.51982,2.72755
1.64292,2.73418
1.52,2.73418
1.64126,2.74067
1.5202,2.74067
1.63966,2.74699
1.52041,2.74699
1.63812,2.75315
1.52064,2.75315
1.63664,2.75913
1.52088,2.75913
1.63521,2.76494
1.52113,2.76494
1.63384,2.77055
1.52138,2.77055
1.63253,2.77597
1.52164,2.77597
1.63128,2.78118
1.5219,2.78118
1.63008,2.78617
1.52215,2.78617
1.62894,2.79094
1.5224,2.79094
1.62786,2.79548
1.52264,2.79548
1.62683,2.79978
1.52287,2.79978
1.62586,2.80383
1.52309,2.80383
1.62495,2.80763
1.52329,2.80763
1.62409,2.81115
1.52346,2.81115
1.62329,2.81441
1.52362,2.81441
1.62254,2.81737
1.52375,2.81737
1.62185,2.82005
1.52384,2.82005
1.62122,2.82243
1.52391,2.82243
1.62064,2.82451
1.52395,2.82451
1.62012,2.82628
1.52394,2.82628
1.61965,2.82774
1.5239,2.82774
1.61923,2.82887
1.52382,2.82887
1.61886,2.82969
1.5237,2.82969
1.61855,2.83017
1.52353,2.83017
1.61828,2.83034
1.52331,2.83034
1.61807,2.83017
1.52304,2.83017
1.6179,2.82969
1.52273,2.82969
1.61777,2.82887
1.52236,2.82887
1.61769,2.82774
1.52195,2.82774
1.61765,2.82628
1.52148,2.82628
1.61765,2.82451
1.52095,2.82451
1.61768,2.82243
1.52037,2.82243
1.61775,2.82005
1.51974,2.82005
1.61785,2.81737
1.51905,2.81737
1.61798,2.81441
1.51831,2.81441
1.61813,2.81115
1.5175,2.81115
1.61831,2.80763
1.51665,2.80763
1.6185,2.80383
1.51573,2.80383
1.61872,2.79978
1.51476,2.79978
1.61895,2.79548
1.51374,2.79548
1.61919,2.79094
1.51265,2.79094
1.61944,2.78617
1.51151,2.78617
1.6197,2.78118
1.51031,2.78118
1.61995,2.77597
1.50906,2.77597
1.62021,2.77055
1.50775,2.77055
1.62047,2.76494
1.50638,2.76494
1.62072,2.75913
1.50495,2.75913
1.62096,2.75315
1.50347,2.75315
1.62118,2.74699
1.50193,2.74699
1.6214,2.74067
1.50033,2.74067
1.62159,2.73418
1.49868,2.73418
1.62177,2.72755
1.49696,2.72755
1.62192,2.72076
1.49519,2.72076
1.62205,2.71384
1.49336,2.71384
1.62215,2.70678
1.49146,2.70678
1.62222,2.6996
1.48951,2.6996
1.62226,2.69229
1.4875,2.69229
1.62226,2.68486
1.48542,2.68486
1.62223,2.67733
1.48329,2.67733
1.62215,2.66968
1.48109,2.66968
1.62204,2.66193
1.47882,2.66193
1.62187,2.65408
1.4765,2.65408
1.62166,2.64613
1.47411,2.64613
1.6214,2.63809
1.47165,2.63809
1.62109,2.62997
1.46912,2.62997
1.62073,2.62176
1.46653,2.62176
1.62031,2.61346
1.46387,2.61346
1.61983,2.60509
1.46114,2.60509
1.6193,2.59664
1.45834,2.59664
1.6187,2.58811
1.45547,2.58811
1.61803,2.57952
1.45253,2.57952
1.61731,2.57085
1.44951,2.57085
1.61651,2.56212
1.44642,2.56212
1.61564,2.55332
1.44325,2.55332
1.6147,2.54446
1.44001,2.54446
1.61369,2.53553
1.43669,2.53553
1.6126,2.52655
1.43328,2.52655
1.61143,2.51751
1.4298,2.51751
1.61018,2.50841
1.42624,2.50841
1.60885,2.49926
1.42259,2.49926
1.60744,2.49005
1.41886,2.49005
1.60594,2.48079
1.41504,2.48079
1.60436,2.47148
1.41114,2.47148
1.60268,2.46211
1.40715,2.46211
1.60092,2.4527
1.40307,2.4527
1.59906,2.44324
1.39889,2.44324
1.59711,2.43372
1.39463,2.43372
1.59506,2.42417
1.39027,2.42417
1.59291,2.41456
1.38581,2.41456
1.59066,2.40491
1.38126,2.40491
1.58831,2.39521
1.3766,2.39521
1.58586,2.38547
1.37185,2.38547
1.5833,2.37568
1.367,2.37568
1.58063,2.36585
1.36204,2.36585
1.57785,2.35597
1.35698,2.35597
1.57497,2.34605
1.35181,2.34605
1.57197,2.33609
1.34653,2.33609
1.56886,2.32609
1.34114,2.32609
1.56562,2.31604
1.33564,2.31604
1.56228,2.30595
1.33002,2.30595
1.55881,2.29582
1.32429,2.29582
1.55522,2.28564
1.31844,2.28564
1.5515,2.27542
1.31247,2.27542
1.54767,2.26516
1.30638,2.26516
1.5437,2.25486
1.30016,2.25486
1.5396,2.24452
1.29381,2.24452
1.53538,2.23413
1.28734,2.23413
1.53102,2.22371
1.28074,2.22371
1.52652,2.21324
1.274,2.21324
1.52189,2.20272
1.26713,2.20272
1.51712,2.19217
1.26012,2.19217
1.51221,2.18157
1.25297,2.18157
1.50716,2.17093
1.24567,2.17093
1.50196,2.16024
1.23823,2.16024
1.49662,2.14951
1.23064,2.14951
1.49112,2.13874
1.2229,2.13874
1.48548,2.12792
1.215,2.12792
1.47968,2.11706
1.20695,2.11706
1.47373,2.10616
1.19873,2.10616
1.46762,2.0952
1.19035,2.0952
1.46135,2.08421
1.18179,2.08421
1.45491,2.07316
1.17307,2.07316
1.44832,2.06207
1.16417,2.06207
1.44155,2.05093
1.15509,2.05093
1.43462,2.03975
1.14583,2.03975
1.42751,2.02851
1.13638,2.02851
1.42023,2.01723
1.12673,2.01723
1.41277,2.0059
1.11688,2.0059
1.40513,1.99451
1.10683,1.99451
1.39731,1.98308
1.09658,1.98308
1.3893,1.97159
1.0861,1.97159
1.3811,1.96005
1.07541,1.96005
1.37271,1.94846
1.06449,1.94846
1.36412,1.93681
1.05333,1.93681
1.35533,1.92511
1.04194,1.92511
1.34633,1.91336
1.03029,1.91336
1.33713,1.90154
1.01839,1.90154
1.32772,1.88967
1.00622,1.88967
1.3181,1.87774
0.993775,1.87774
1.30825,1.86575
0.981046,1.86575
1.29818,1.85371
0.96802,1.85371
1.28788,1.84159
0.954687,1.84159
1.27734,1.82942
0.941034,1.82942
1.26656,1.81718
0.927047,1.81718
1.25554,1.80488
0.912711,1.80488
1.24427,1.79251
0.898011,1.79251
1.23274,1.78007
0.882929,1.78007
1.22094,1.76756
0.867446,1.76756
1.20888,1.75499
0.85154,1.75499
1.19653,1.74234
0.835189,1.74234
1.1839,1.72961
0.818366,1.72961
1.17097,1.71681
0.801043,1.71681
1.15774,1.70394
0.783188,1.70394
1.14419,1.69099
0.764763,1.69099
1.13032,1.67795
0.745729,1.67795
1.11611,1.66483
0.726038,1.66483
1.10155,1.65163
0.705637,1.65163
1.08664,1.63835
0.684463,1.63835
1.07134,1.62497
0.662443,1.62497
1.05566,1.61151
0.639492,1.61151
1.03957,1.59795
0.615507,1.59795
1.02305,1.5843
0.590364,1.5843
1.00608,1.57055
0.563909,1.57055
0.988654,1.5567
0.53595,1.5567
0.970731,1.54274
0.50624,1.54274
0.952291,1.52868
0.474452,1.52868
0.933303,1.51452
0.44014,1.51452
0.913734,1.50024
0.40266,1.50024
0.893548,1.48584
0.361031,1.48584
0.872703,1.47133
0.313609,1.47133
0.851151,1.4567
0.257213,1.4567
0.828838,1.44194
0.183766,1.44194
0.805704,1.42705
0.0344571,1.42705
0.781676,1.41203
nan,1.41203
0.75667,1.39687
nan,1.39687
0.730588,1.38157
nan,1.38157
0.70331,1.36612
nan,1.36612
0.674695,1.35052
nan,1.35052
0.644563,1.33476
nan,1.33476
0.612695,1.31884
nan,1.31884
0.578803,1.30275
nan,1.30275
0.542511,1.28648
nan,1.28648
0.503301,1.27003
nan,1.27003
0.460429,1.25339
nan,1.25339
0.412759,1.23656
nan,1.23656
0.358381,1.21952
nan,1.21952
0.293594,1.20226
nan,1.20226
0.208932,1.18478
nan,1.18478
0.0283346,1.16707
nan,1.16707
nan,1.14911
nan,1.14911
nan,1.1309
nan,1.1309
nan,1.11241
nan,1.11241
nan,1.09365
nan,1.09365
nan,1.07458
nan,1.07458
nan,1.0552
nan,1.0552
nan,1.0355
nan,1.0355
nan,1.01544
nan,1.01544
nan,0.995003
nan,0.995003
nan,0.974176
nan,0.974176
nan,0.952927
nan,0.952927
nan,0.931227
nan,0.931227
nan,0.909044
nan,0.909044
nan,0.886342
nan,0.886342
nan,0.86308
nan,0.86308
nan,0.839211
nan,0.839211
nan,0.814682
nan,0.814682
nan,0.78943
nan,0.78943
nan,0.763385
nan,0.763385
nan,0.736461
nan,0.736461
nan,0.70856
nan,0.70856
nan,0.679559
nan,0.679559
nan,0.649312
nan,0.649312
nan,0.617636
nan,0.617636
nan,0.584297
nan,0.584297
nan,0.548994
nan,0.548994
nan,0.511319
nan,0.511319
nan,0.470702
nan,0.470702
nan,0.426305
nan,0.426305
nan,0.376791
nan,0.376791
nan,0.319795
nan,0.319795
nan,0.250252
nan,0.250252
nan,0.151803
nan,0.151803
nan,nan
nan,nan
nan,nan
nan,nan
1.12321,1.94309
2.20415,1.94309
1.11994,1.94572
2.1992,1.94572
1.11668,1.94825
2.19432,1.94825
1.11344,1.95067
2.18953,1.95067
1.1102,1.95298
2.18482,1.95298
1.10698,1.95519
2.18018,1.95519
1.10376,1.9573
2.17562,1.9573
1.10055,1.9593
2.17113,1.9593
1.09734,1.96119
2.16672,1.96119
1.09413,1.96297
2.16237,1.96297
1.09092,1.96465
2.15809,1.96465
1.0877,1.96622
2.15387,1.96622
1.08448,1.96768
2.14972,1.96768
1.08125,1.96904
2.14562,1.96904
1.07801,1.97029
2.14159,1.97029
1.07475,1.97143
2.13761,1.97143
1.07149,1.97246
2.13369,1.97246
1.0682,1.97338
2.12982,1.97338
1.0649,1.9742
2.126,1.9742
1.06158,1.97491
2.12222,1.97491
1.05823,1.9755
2.1185,1.9755
1.05486,1.97599
2.11482,1.97599
1.05147,1.97637
2.11118,1.97637
1.04804,1.97665
2.10758,1.97665
1.04458,1.97681
2.10402,1.97681
1.0411,1.97686
2.1005,1.97686
1.03757,1.97681
2.09701,1.97681
1.03401,1.97665
2.09355,1.97665
1.03042,1.97637
2.09013,1.97637
1.02678,1.97599
2.08673,1.97599
1.0231,1.9755
2.08336,1.9755
1.01937,1.97491
2.08001,1.97491
1.0156,1.9742
2.07669,1.9742
1.01178,1.97338
2.07339,1.97338
1.0079,1.97246
2.07011,1.97246
1.00398,1.97143
2.06684,1.97143
1,1.97029
2.06359,1.97029
0.995968,1.96904
2.06034,1.96904
0.991874,1.96768
2.05711,1.96768
0.98772,1.96622
2.05389,1.96622
0.983504,1.96465
2.05068,1.96465
0.979223,1.96297
2.04746,1.96297
0.974875,1.96119
2.04425,1.96119
0.970459,1.9593
2.04104,1.9593
0.965971,1.9573
2.03783,1.9573
0.961411,1.95519
2.03461,1.95519
0.956775,1.95298
2.03139,1.95298
0.952063,1.95067
2.02816,1.95067
0.947271,1.94825
2.02491,1.94825
0.942397,1.94572
2.02166,1.94572
1.11695,1.93125
2.21461,1.93125
1.1136,1.93387
2.20956,1.93387
1.11025,1.93639
2.20459,1.93639
1.10692,1.9388
2.19971,1.9388
1.10361,1.9411
2.19491,1.9411
1.1003,1.9433
2.19019,1.9433
1.09699,1.9454
2.18554,1.9454
1.0937,1.94738
2.18097,1.94738
1.0904,1.94927
2.17647,1.94927
1.08711,1.95104
2.17204,1.95104
1.08381,1.95271
2.16767,1.95271
1.08051,1.95428
2.16337,1.95428
1.0772,1.95573
2.15913,1.95573
1.07389,1.95708
2.15496,1.95708
1.07056,1.95832
2.15084,1.95832
1.06723,1.95946
2.14678,1.95946
1.06388,1.96048
2.14277,1.96048
1.06051,1.9614
2.13882,1.9614
1.05713,1.96221
2.13492,1.96221
1.05372,1.96292
2.13106,1.96292
1.05029,1.96351
2.12725,1.96351
1.04684,1.964
2.12349,1.964
1.04336,1.96438
2.11977,1.96438
1.03986,1.96465
2.11609,1.96465
1.03632,1.96481
2.11245,1.96481
1.03275,1.96487
2.10885,1.96487
1.02914,1.96481
2.10527,1.96481
1.0255,1.96465
2.10174,1.96465
1.02182,1.96438
2.09823,1.96438
1.0181,1.964
2.09475,1.964
1.01434,1.96351
2.0913,1.96351
1.01053,1.96292
2.08787,1.96292
1.00668,1.96221
2.08447,1.96221
1.00277,1.9614
2.08108,1.9614
0.99882,1.96048
2.07772,1.96048
0.994814,1.95946
2.07436,1.95946
0.990753,1.95832
2.07103,1.95832
0.986635,1.95708
2.0677,1.95708
0.982459,1.95573
2.06439,1.95573
0.978221,1.95428
2.06108,1.95428
0.973921,1.95271
2.05778,1.95271
0.969556,1.95104
2.05449,1.95104
0.965123,1.94927
2.05119,1.94927
0.960622,1.94738
2.0479,1.94738
0.956048,1.9454
2.0446,1.9454
0.951402,1.9433
2.0413,1.9433
0.946679,1.9411
2.03799,1.9411
0.941879,1.9388
2.03467,1.9388
0.936998,1.93639
2.03134,1.93639
0.932035,1.93387
2.028,1.93387
1.11072,1.91936
2.22513,1.91936
1.10727,1.92197
2.21999,1.92197
1.10384,1.92447
2.21493,1.92447
1.10042,1.92687
2.20996,1.92687
1.09702,1.92917
2.20507,1.92917
1.09362,1.93136
2.20026,1.93136
1.09023,1.93344
2.19552,1.93344
1.08685,1.93542
2.19086,1.93542
1.08347,1.9373
2.18627,1.9373
1.08009,1.93906
2.18176,1.93906
1.0767,1.94073
2.1773,1.94073
1.07332,1.94228
2.17292,1.94228
1.06993,1.94373
2.16859,1.94373
1.06653,1.94507
2.16433,1.94507
1.06312,1.94631
2.16013,1.94631
1.0597,1.94744
2.15599,1.94744
1.05626,1.94846
2.15189,1.94846
1.05281,1.94937
2.14786,1.94937
1.04934,1.95018
2.14387,1.95018
1.04585,1.95088
2.13993,1.95088
1.04234,1.95147
2.13604,1.95147
1.03881,1.95196
2.13219,1.95196
1.03524,1.95234
2.12839,1.95234
1.03165,1.95261
2.12463,1.95261
1.02803,1.95277
2.1209,1.95277
1.02438,1.95282
2.11721,1.95282
1.02069,1.95277
2.11356,1.95277
1.01697,1.95261
2.10994,1.95261
1.0132,1.95234
2.10635,1.95234
1.0094,1.95196
2.10279,1.95196
1.00555,1.95147
2.09925,1.95147
1.00166,1.95088
2.09574,1.95088
0.997722,1.95018
2.09225,1.95018
0.993736,1.94937
2.08878,1.94937
0.989698,1.94846
2.08533,1.94846
0.985608,1.94744
2.0819,1.94744
0.981462,1.94631
2.07848,1.94631
0.97726,1.94507
2.07507,1.94507
0.972998,1.94373
2.07167,1.94373
0.968675,1.94228
2.06828,1.94228
0.964289,1.94073
2.06489,1.94073
0.959837,1.93906
2.06151,1.93906
0.955318,1.9373
2.05813,1.9373
0.950729,1.93542
2.05474,1.93542
0.946068,1.93344
2.05136,1.93344
0.941333,1.93136
2.04797,1.93136
0.936521,1.92917
2.04457,1.92917
0.931631,1.92687
2.04117,1.92687
0.926659,1.92447
2.03775,1.92447
0.921604,1.92197
2.03432,1.92197
1.1045,1.90742
2.23572,1.90742
1.10097,1.91001
2.23049,1.91001
1.09745,1.91251
2.22534,1.91251
1.09394,1.9149
2.22027,1.9149
1.09045,1.91718
2.21529,1.91718
1.08696,1.91936
2.21039,1.91936
1.08348,1.92144
2.20556,1.92144
1.08001,1.92341
2.20081,1.92341
1.07654,1.92527
2.19613,1.92527
1.07307,1.92703
2.19152,1.92703
1.0696,1.92869
2.18698,1.92869
1.06613,1.93024
2.18251,1.93024
1.06265,1.93168
2.1781,1.93168
1.05917,1.93302
2.17375,1.93302
1.05567,1.93425
2.16946,1.93425
1.05216,1.93537
2.16523,1.93537
1.04864,1.93639
2.16105,1.93639
1.04511,1.9373
2.15693,1.9373
1.04155,1.9381
2.15286,1.9381
1.03798,1.9388
2.14883,1.9388
1.03438,1.93939
2.14486,1.93939
1.03076,1.93987
2.14092,1.93987
1.02711,1.94024
2.13703,1.94024
1.02343,1.94051
2.13319,1.94051
1.01973,1.94067
2.12938,1.94067
1.01599,1.94073
2.1256,1.94073
1.01222,1.94067
2.12186,1.94067
1.00841,1.94051
2.11816,1.94051
1.00456,1.94024
2.11448,1.94024
1.00067,1.93987
2.11084,1.93987
0.996737,1.93939
2.10721,1.93939
0.99276,1.9388
2.10362,1.9388
0.988737,1.9381
2.10004,1.9381
0.984664,1.9373
2.09649,1.9373
0.980541,1.93639
2.09295,1.93639
0.976364,1.93537
2.08943,1.93537
0.972132,1.93425
2.08592,1.93425
0.967843,1.93302
2.08243,1.93302
0.963494,1.93168
2.07894,1.93168
0.959083,1.93024
2.07546,1.93024
0.954609,1.92869
2.07199,1.92869
0.950069,1.92703
2.06852,1.92703
0.945461,1.92527
2.06505,1.92527
0.940782,1.92341
2.06158,1.92341
0.936031,1.92144
2.05811,1.92144
0.931205,1.91936
2.05463,1.91936
0.926301,1.91718
2.05115,1.91718
0.921318,1.9149
2.04765,1.9149
0.916253,1.91251
2.04415,1.91251
0.911104,1.91001
2.04062,1.91001
1.09831,1.89542
2.24639,1.89542
1.09469,1.898
2.24106,1.898
1.09107,1.90049
2.23581,1.90049
1.08748,1.90287
2.23065,1.90287
1.08389,1.90514
2.22557,1.90514
1.08032,1.90731
2.22057,1.90731
1.07675,1.90938
2.21565,1.90938
1.07319,1.91134
2.21081,1.91134
1.06963,1.9132
2.20604,1.9132
1.06607,1.91495
2.20134,1.91495
1.06251,1.9166
2.19671,1.9166
1.05895,1.91814
2.19214,1.91814
1.05538,1.91957
2.18764,1.91957
1.05181,1.92091
2.18321,1.92091
1.04823,1.92213
2.17883,1.92213
1.04463,1.92325
2.17451,1.92325
1.04102,1.92426
2.17024,1.92426
1.0374,1.92517
2.16603,1.92517
1.03376,1.92597
2.16187,1.92597
1.03009,1.92666
2.15776,1.92666
1.02641,1.92725
2.1537,1.92725
1.0227,1.92773
2.14968,1.92773
1.01897,1.9281
2.1457,1.9281
1.0152,1.92837
2.14177,1.92837
1.01141,1.92853
2.13787,1.92853
1.00758,1.92858
2.13401,1.92858
1.00372,1.92853
2.13018,1.92853
0.999828,1.92837
2.12639,1.92837
0.995892,1.9281
2.12263,1.9281
0.991916,1.92773
2.11889,1.92773
0.987897,1.92725
2.11518,1.92725
0.983833,1.92666
2.1115,1.92666
0.979722,1.92597
2.10784,1.92597
0.975562,1.92517
2.1042,1.92517
0.97135,1.92426
2.10057,1.92426
0.967085,1.92325
2.09696,1.92325
0.962765,1.92213
2.09337,1.92213
0.958386,1.92091
2.08978,1.92091
0.953948,1.91957
2.08621,1.91957
0.949448,1.91814
2.08264,1.91814
0.944884,1.9166
2.07908,1.9166
0.940253,1.91495
2.07552,1.91495
0.935553,1.9132
2.07197,1.9132
0.930782,1.91134
2.06841,1.91134
0.925938,1.90938
2.06484,1.90938
0.921019,1.90731
2.06128,1.90731
0.916021,1.90514
2.0577,1.90514
0.910943,1.90287
2.05412,1.90287
0.905782,1.90049
2.05052,1.90049
0.900536,1.898
2.04691,1.898
1.09215,1.88336
2.25713,1.88336
1.08843,1.88594
2.25169,1.88594
1.08473,1.88841
2.24635,1.88841
1.08104,1.89078
2.24109,1.89078
1.07736,1.89304
2.23591,1.89304
1.07369,1.89521
2.23082,1.89521
1.07003,1.89726
2.2258,1.89726
1.06638,1.89922
2.22086,1.89922
1.06273,1.90107
2.216,1.90107
1.05908,1.90281
2.2112,1.90281
1.05543,1.90445
2.20648,1.90445
1.05178,1.90599
2.20182,1.90599
1.04812,1.90742
2.19723,1.90742
1.04446,1.90874
2.1927,1.90874
1.04079,1.90996
2.18823,1.90996
1.0371,1.91108
2.18382,1.91108
1.0334,1.91208
2.17946,1.91208
1.02969,1.91299
2.17516,1.91299
1.02596,1.91378
2.17091,1.91378
1.02221,1.91447
2.16671,1.91447
1.01843,1.91506
2.16256,1.91506
1.01464,1.91553
2.15845,1.91553
1.01081,1.91591
2.15439,1.91591
1.00696,1.91617
2.15036,1.91617
1.00308,1.91633
2.14638,1.91633
0.999166,1.91638
2.14243,1.91638
0.995217,1.91633
2.13851,1.91633
0.991232,1.91617
2.13463,1.91617
0.987207,1.91591
2.13078,1.91591
0.983142,1.91553
2.12696,1.91553
0.979034,1.91506
2.12316,1.91506
0.97488,1.91447
2.11939,1.91447
0.97068,1.91378
2.11563,1.91378
0.96643,1.91299
2.1119,1.91299
0.962128,1.91208
2.10819,1.91208
0.957773,1.91108
2.10449,1.91108
0.953362,1.90996
2.10081,1.90996
0.948892,1.90874
2.09713,1.90874
0.944363,1.90742
2.09347,1.90742
0.939771,1.90599
2.08981,1.90599
0.935114,1.90445
2.08616,1.90445
0.93039,1.90281
2.08251,1.90281
0.925596,1.90107
2.07886,1.90107
0.920731,1.89922
2.07521,1.89922
0.915792,1.89726
2.07156,1.89726
0.910777,1.89521
2.0679,1.89521
0.905682,1.89304
2.06423,1.89304
0.900507,1.89078
2.06056,1.89078
0.895247,1.88841
2.05687,1.88841
0.889901,1.88594
2.05316,1.88594
1.08602,1.87125
2.26793,1.87125
1.0822,1.87381
2.26239,1.87381
1.07841,1.87628
2.25694,1.87628
1.07462,1.87864
2.25158,1.87864
1.07085,1.88089
2.24631,1.88089
1.06709,1.88305
2.24111,1.88305
1.06334,1.8851
2.236,1.8851
1.05959,1.88704
2.23096,1.88704
1.05585,1.88888
2.226,1.88888
1.05211,1.89062
2.22111,1.89062
1.04837,1.89225
2.21629,1.89225
1.04462,1.89378
